,title,trend_rank_score
35656,Regardless - Ireland,2.5800000000000005
35657,Regardless - United Kingdom,4.35
35658,Regen - Belgium,0.2500000000000003
35659,Regendruppels - Belgium,0.045
35660,Reggaeton - Italy,0.145
35661,Reggaeton - Sweden,0.105
35662,Reggaetón Lento (Bailemos) - Belgium,1.075
35663,Reggaetón Lento (Bailemos) - Italy,4.555000000000005
35664,Reggaetón Lento (Remix) - Belgium,3.1350000000000002
35665,Reggaetón Lento (Remix) - Canada,2.845
35666,Reggaetón Lento (Remix) - Denmark,0.51
35667,Reggaetón Lento (Remix) - Ireland,-8.074999999999998
35668,Reggaetón Lento (Remix) - Italy,2.905000000000001
35669,Reggaetón Lento (Remix) - Sweden,0.7400000000000001
35670,Reggaetón Lento (Remix) - United Kingdom,-13.289999999999996
35671,Regina & Re - Italy,0.07999999999999996
35672,Regina - Italy,-1.4849999999999999
35673,Regina Coeli - Italy,0.13499999999999873
35674,Regn - Denmark,0.235
35675,Regn hos mig - Sweden,-4.805000000000001
35676,Regnbuer - Denmark,0.2250000000000001
35677,Regner - Denmark,0.105
35678,Regnet (feat. Molly Sandén & SAMI) - Sweden,-5.2
35679,Regnet - Sweden,-0.8349999999999997
35680,Regnet Faller - Sweden,0.36
35681,Regret In Your Tears - Canada,0.5099999999999999
35682,Regret In Your Tears - Ireland,0.23
35683,Regret In Your Tears - United Kingdom,-0.42999999999999994
35684,Regret It - Sweden,0.475
35685,Rei - France,-0.4049999999999999
35686,Reine - Belgium,5.745
35687,Reine - France,34.44000000000001
35688,Rejection - Sweden,0.4600000000000001
35689,Rejs Dig - Denmark,0.375
35690,Rejsekammerater (feat. Nik & Jay) - Denmark,1.2800000000000002
35691,Rejsen - Denmark,-4.389999999999995
35692,Rekruttering - Denmark,-5.585
35693,Relación - Italy,0.9049999999999999
35694,Relación - Remix - Italy,0.06999999999999999
35695,Relationer - Sweden,-1.1250000000000002
35696,Relationship (feat. Future) - Canada,14.720000000000013
35697,Relaxxx - Italy,-19.790000000000003
35698,Release Me - Belgium,0.20999999999999996
35699,Religion - Sweden,0.145
35700,Reload - Sweden,0.06
35701,Rembrandt...Run It Back (with JID & J. Cole feat. Vince Staples) - Canada,0.41000000000000003
35702,Remedy - France,0.045000000000000005
35703,Remedy - Ireland,-0.09499999999999997
35704,Remedy - United Kingdom,0.36
35705,Remember (and David Guetta) - Belgium,-1.6249999999999982
35706,Remember (and David Guetta) - Denmark,3.4099999999999993
35707,Remember (and David Guetta) - Ireland,-6.254999999999997
35708,Remember (and David Guetta) - Sweden,0.76
35709,Remember (and David Guetta) - United Kingdom,5.999999999999998
35710,Remember (with ZOHARA) - Denmark,4.505
35711,Remember - Acoustic - Ireland,-4.799999999999999
35712,Remember - Acoustic - Sweden,1.9650000000000007
35713,Remember - Acoustic - United Kingdom,-0.8050000000000003
35714,Remember - Belgium,1.085
35715,Remember - Denmark,3.9549999999999987
35716,Remember - Ireland,19.080000000000002
35717,Remember - Sweden,1.464999999999999
35718,Remember - United Kingdom,22.790000000000003
35719,Remember I Told You - Belgium,0.38
35720,Remember I Told You - Canada,0.7350000000000001
35721,Remember I Told You - Denmark,1.005
35722,Remember I Told You - Ireland,1.315
35723,Remember I Told You - Sweden,-0.52
35724,Remember I Told You - United Kingdom,0.415
35725,Remember That Night? - Belgium,11.914999999999997
35726,Remember That Night? - Canada,1.02
35727,Remember That Night? - Denmark,8.530000000000001
35728,Remember That Night? - Ireland,3.140000000000001
35729,Remember That Night? - Sweden,0.8999999999999999
35730,Remember The Name (feat. Eminem & 50 Cent) - Belgium,-4.41
35731,Remember The Name (feat. Eminem & 50 Cent) - Canada,-13.66
35732,Remember The Name (feat. Eminem & 50 Cent) - Denmark,-9.559999999999999
35733,Remember The Name (feat. Eminem & 50 Cent) - France,0.12999999999999995
35734,Remember The Name (feat. Eminem & 50 Cent) - Ireland,-14.624999999999998
35735,Remember The Name (feat. Eminem & 50 Cent) - Italy,-0.8999999999999999
35736,Remember The Name (feat. Eminem & 50 Cent) - Sweden,-12.44
35737,Remember The Name (feat. Eminem & 50 Cent) - United Kingdom,-21.604999999999997
35738,Remind Me - Belgium,-0.37499999999999994
35739,Remind Me - Canada,-2.61
35740,Remind Me - Denmark,0.38499999999999995
35741,Remind Me - France,-2.0149999999999997
35742,Remind Me - Ireland,-2.49
35743,Remind Me - Italy,-1.15
35744,Remind Me - Sweden,-0.6750000000000002
35745,Remind Me - United Kingdom,-3.2249999999999996
35746,Remind Me to Forget - Belgium,21.05500000000001
35747,Remind Me to Forget - Canada,8.285000000000005
35748,Remind Me to Forget - Denmark,2.725
35749,Remind Me to Forget - France,10.620000000000005
35750,Remind Me to Forget - Ireland,11.205000000000007
35751,Remind Me to Forget - Italy,1.2399999999999987
35752,Remind Me to Forget - Sweden,-6.355000000000007
35753,Remind Me to Forget - United Kingdom,8.844999999999999
35754,Reminder - Belgium,0.52
35755,Reminder - Canada,7.155
35756,Reminder - Denmark,-0.8650000000000002
35757,Reminder - Ireland,0.9049999999999999
35758,Reminder - Remix - Belgium,0.55
35759,Reminder - Remix - Canada,-2.8000000000000007
35760,Reminder - Remix - Denmark,0.75
35761,Reminder - Remix - Sweden,0.7249999999999999
35762,Reminder - Remix - United Kingdom,0.01
35763,Reminder - Sweden,-0.3049999999999999
35764,Reminder - United Kingdom,0.375
35765,Reminding Me - Belgium,2.18
35766,Reminding Me - Canada,-3.1000000000000023
35767,Reminding Me - Ireland,0.6549999999999999
35768,Reminding Me - Italy,0.195
35769,Reminding Me - Sweden,0.72
35770,Reminds Me Of You - Belgium,1.4999999999999996
35771,Reminds Me Of You - Canada,-7.5950000000000015
35772,Reminds Me Of You - Denmark,2.3400000000000007
35773,Reminds Me Of You - Ireland,-0.665
35774,Reminds Me Of You - Sweden,1.0799999999999998
35775,Reminds Me Of You - United Kingdom,-0.09000000000000012
35776,Remo - Italy,0.525
35777,Remontada - France,-4.560000000000001
35778,Remote Control - Belgium,-0.03499999999999992
35779,Remote Control - Canada,-4.595000000000001
35780,Remote Control - Denmark,-0.685
35781,Remote Control - France,0.5149999999999998
35782,Remote Control - Ireland,-0.8250000000000002
35783,Remote Control - Italy,-0.5349999999999999
35784,Remote Control - Sweden,-0.22499999999999992
35785,Remote Control - United Kingdom,-1.77
35786,Remoulade - Denmark,0.055
35787,Ren - Denmark,0.42000000000000004
35788,Rena rama ding dong - Sweden,-8.64
35789,Renard - France,0.015
35790,Renato - France,-0.33499999999999996
35791,Rendez-Vous - Belgium,6.789999999999991
35792,Rendez-vous (feat. Gemitaiz) - Italy,0.065
35793,Rendez-vous là-haut - France,0.32000000000000006
35794,Rendezvous - Ireland,0.325
35795,Rendezvous - United Kingdom,0.43500000000000005
35796,Rends-moi mes lovés - France,0.4499999999999999
35797,Renegade (feat. Taylor Swift) - Canada,-0.7699999999999998
35798,Renegade (feat. Taylor Swift) - Ireland,0.33000000000000007
35799,Renegade (feat. Taylor Swift) - Sweden,0.12
35800,Renegade (feat. Taylor Swift) - United Kingdom,1.175
35801,Renegade - Sweden,1.125
35802,Renegades - France,0.575
35803,Renegades - Italy,0.44999999999999996
35804,Rent Free (feat. GRACEY) - Denmark,0.005
35805,Rent Free (feat. GRACEY) - Ireland,0.615
35806,Rent Free (feat. GRACEY) - United Kingdom,0.275
35807,Rent Money - Belgium,0.065
35808,Rent Money - Canada,-4.035
35809,Rent Money - France,0.115
35810,Rent Money - United Kingdom,0.58
35811,Rentabiliser - France,0.09
35812,Rentable - France,0.105
35813,Rentrer - France,0.42
35814,Rentrez chez vous - Belgium,0.175
35815,Rentrez chez vous - France,-0.555
35816,Rentrez pas dans ma tête - Belgium,0.48500000000000004
35817,Rentrez pas dans ma tête - France,-4.165
35818,Renè & Francis - Italy,-11.720000000000002
35819,René Croco - France,-0.5100000000000001
35820,Repeat (feat. Koffee) - Ireland,0.015000000000000003
35821,Repeat (feat. Koffee) - United Kingdom,-13.5
35822,Repeat After Me (Interlude) - Belgium,-0.7799999999999999
35823,Repeat After Me (Interlude) - Canada,-4.550000000000001
35824,Repeat After Me (Interlude) - Denmark,-2.125
35825,Repeat After Me (Interlude) - France,-0.23999999999999994
35826,Repeat After Me (Interlude) - Ireland,-0.915
35827,Repeat After Me (Interlude) - Sweden,0.11499999999999998
35828,Repeat After Me (Interlude) - United Kingdom,-2.3499999999999996
35829,Repentance - United Kingdom,0.4799999999999999
35830,Repercussions (with Young Thug) - Canada,0.39
35831,Replay (feat. CIRE) - Belgium,0.14
35832,Replay (feat. CIRE) - Denmark,0.9899999999999999
35833,Replay (feat. CIRE) - Sweden,6.269999999999996
35834,Replay - Belgium,1.9100000000000004
35835,Replay - Canada,-0.09500000000000006
35836,Replay - Denmark,-3.345000000000001
35837,Replay - France,0.35
35838,Replay - Ireland,2.0400000000000005
35839,Replay - Italy,-0.7350000000000001
35840,Replay - Sweden,-1.1800000000000002
35841,Replay - United Kingdom,2.8649999999999993
35842,Replica - Belgium,-2.29
35843,Replica - France,0.465
35844,Replica - Ireland,0.10500000000000001
35845,Replica - Italy,0.58
35846,Replica - Sweden,0.1
35847,Replica - United Kingdom,-0.98
35848,Reply (feat. Lil Uzi Vert) - Canada,-5.114999999999999
35849,Reply (feat. Lil Uzi Vert) - United Kingdom,0.35500000000000004
35850,Représenter - France,-3.0949999999999993
35851,Requiem - Belgium,0.26
35852,Requiem - Eurovision Version - Sweden,0.115
35853,Requiem - France,0.044999999999999984
35854,Requiem - Sweden,0.095
35855,Requiem pour un fou - Belgium,0.515
35856,Requiem pour un fou - France,-2.21
35857,Rescue - Denmark,0.37
35858,Rescue Me - Belgium,25.090000000000014
35859,Rescue Me - Canada,9.949999999999994
35860,Rescue Me - Denmark,-1.7999999999999978
35861,Rescue Me - France,-2.07
35862,Rescue Me - Ireland,-1.3500000000000034
35863,Rescue Me - Italy,2.9050000000000042
35864,Rescue Me - Sweden,3.244999999999999
35865,Rescue Me - United Kingdom,3.2699999999999996
35866,Resenären - Sweden,0.11
35867,Resolution - Ireland,0.6
35868,Respect & Love - United Kingdom,-0.5250000000000001
35869,Respect - Belgium,1.8699999999999999
35870,Respect - Canada,1.2650000000000001
35871,Respect - Denmark,0.7449999999999999
35872,Respect - France,1.355
35873,Respect - Ireland,0.48499999999999976
35874,Respect - Sweden,0.9750000000000001
35875,Respect - United Kingdom,1.4100000000000001
35876,Respect It (with Hit-Boy feat. Young Thug) - Canada,0.19
35877,Respect The Come Up - United Kingdom,0.47
35878,Respect the Game - Canada,0.9900000000000001
35879,Respect the Game - United Kingdom,0.29
35880,Respire encore - France,1.6099999999999994
35881,Respirer - Belgium,0.435
35882,Respirer - France,0.43
35883,Resta - Italy,0.125
35884,Resta Cu Me - feat. Ketama126 - Italy,1.1500000000000015
35885,Resta con me - Italy,0.15
35886,Reste - Belgium,9.399999999999993
35887,Reste - France,4.830000000000003
35888,Reste avec moi - France,0.105
35889,"Retiens la nuit - BOF ""Les Parisiennes"" - France",0.20500000000000002
35890,Retour en arrière - France,0.335
35891,Retourne d'où tu viens - France,-0.8700000000000001
35892,Return Of The Mac - United Kingdom,0.26000000000000006
35893,Return Of The Rucksack - Ireland,-0.9750000000000001
35894,Return Of The Rucksack - United Kingdom,-3.9499999999999993
35895,Return of the Mack - Ireland,0.125
35896,Return of the Mack - United Kingdom,0.22
35897,Reunion (Free Fire 4th Anniversary Theme Song) [with Alok & Zafrir] - Sweden,0.36
35898,Revanche - France,0.40499999999999997
35899,Revenge (feat. Eminem) - Belgium,0.515
35900,Revenge (feat. Eminem) - Canada,0.05000000000000002
35901,Revenge (feat. Eminem) - Denmark,0.5499999999999999
35902,Revenge (feat. Eminem) - France,0.465
35903,Revenge (feat. Eminem) - Ireland,3.9549999999999996
35904,Revenge (feat. Eminem) - Italy,0.595
35905,Revenge (feat. Eminem) - Sweden,-0.9550000000000001
35906,Revenge (feat. Eminem) - United Kingdom,0.6900000000000003
35907,Revenge - Belgium,-2.155
35908,Revenge - Canada,-7.445000000000002
35909,Revenge - Denmark,-0.5699999999999993
35910,Revenge - France,-0.485
35911,Revenge - Ireland,-1.025
35912,Revenge - Italy,-2.6399999999999992
35913,Revenge - Sweden,-0.9450000000000002
35914,Revenge - United Kingdom,-2.75
35915,Revenge Is Sweet - United Kingdom,0.37
35916,Rever - United Kingdom,0.26
35917,Reverse (Ft. G-Eazy) - Canada,1.5249999999999997
35918,Revival (Interlude) - Belgium,0.33499999999999996
35919,Revival (Interlude) - Canada,-0.655
35920,Revival (Interlude) - Denmark,0.515
35921,Revival (Interlude) - France,0.25500000000000006
35922,Revival (Interlude) - Ireland,-1.13
35923,Revival (Interlude) - Italy,0.37
35924,Revival (Interlude) - Sweden,0.615
35925,Revival (Interlude) - United Kingdom,-1.4099999999999997
35926,Revoir - France,1.5950000000000002
35927,Revolver - France,0.215
35928,Revolver Freestyle - Italy,-0.385
35929,Revolver rose - Belgium,0.155
35930,Revolver rose - France,-2.52
35931,Rewind - Belgium,4.374999999999999
35932,Rewind - United Kingdom,0.495
35933,Rewinder (feat. Lamin & NODE) - Denmark,-6.444999999999999
35934,Rewrite The Stars (with James Arthur & Anne-Marie) - Belgium,20.660000000000007
35935,Rewrite The Stars (with James Arthur & Anne-Marie) - Canada,2.105
35936,Rewrite The Stars (with James Arthur & Anne-Marie) - Denmark,6.19
35937,Rewrite The Stars (with James Arthur & Anne-Marie) - Ireland,-11.784999999999995
35938,Rewrite The Stars (with James Arthur & Anne-Marie) - Sweden,4.500000000000001
35939,Rewrite The Stars (with James Arthur & Anne-Marie) - United Kingdom,-4.715000000000002
35940,Rewrite The Stars - Belgium,-1.9000000000000015
35941,Rewrite The Stars - Canada,-2.0249999999999986
35942,Rewrite The Stars - Denmark,2.48
35943,Rewrite The Stars - France,0.075
35944,Rewrite The Stars - Ireland,2.7199999999999975
35945,Rewrite The Stars - Sweden,1.25
35946,Rewrite The Stars - United Kingdom,3.9799999999999933
35947,Reünie - Belgium,-6.260000000000003
35948,Rhiannon - Ireland,0.53
35949,Rhinestone Cowboy - Ireland,0.26
35950,Rhinestone Cowboy - United Kingdom,0.095
35951,Rhumance - Belgium,0.01
35952,Rhumance - France,-0.9849999999999999
35953,Rhymes Like Dimes - United Kingdom,0.015
35954,Rhythm & Vibes - Ireland,0.73
35955,Rhythm & Vibes - United Kingdom,-0.020000000000000073
35956,"Rhythm Is A Dancer - 7"" Edit - Ireland",0.005
35957,Rhythm in My Blood - Sweden,0.47
35958,Ribban - Sweden,0.105
35959,Ribelli senza causa - Italy,0.075
35960,Ribéry - Denmark,-2.66
35961,Ric Flair Drip (& Metro Boomin) - Belgium,3.305000000000001
35962,Ric Flair Drip (& Metro Boomin) - Canada,43.47499999999999
35963,Ric Flair Drip (& Metro Boomin) - Denmark,-0.5950000000000002
35964,Ric Flair Drip (& Metro Boomin) - France,1.805
35965,Ric Flair Drip (& Metro Boomin) - Ireland,3.740000000000001
35966,Ric Flair Drip (& Metro Boomin) - Italy,1.7850000000000001
35967,Ric Flair Drip (& Metro Boomin) - Sweden,5.735000000000001
35968,Ric Flair Drip (& Metro Boomin) - United Kingdom,2.3149999999999977
35969,Rica (feat. Kesi & Sivas) - Denmark,-18.660000000000014
35970,Ricchi Dentro - Italy,-23.86000000000001
35971,Ricchi x Sempre - Italy,2.515
35972,Riccione - Italy,-1.964999999999999
35973,Ricco - Italy,0.18500000000000005
35974,Rich & Famous (with Isac Elliot) - Denmark,1.32
35975,Rich & Famous (with Isac Elliot) - Sweden,3.6799999999999997
35976,Rich & Sad - Belgium,-3.2299999999999995
35977,Rich & Sad - Canada,-9.479999999999997
35978,Rich & Sad - Denmark,-9.615000000000002
35979,Rich & Sad - France,0.75
35980,Rich & Sad - Ireland,-5.525
35981,Rich & Sad - Italy,0.6499999999999999
35982,Rich & Sad - Sweden,-4.295000000000002
35983,Rich & Sad - United Kingdom,-9.955
35984,Rich (feat. D Block Europe & Offset) - United Kingdom,2.379999999999999
35985,Rich - Belgium,-0.9449999999999998
35986,Rich - Denmark,0.44999999999999996
35987,Rich - Sweden,1.4449999999999994
35988,Rich And Blind - Denmark,0.05
35989,Rich Boy - Ireland,1.2399999999999998
35990,Rich Boy - Sweden,0.7
35991,Rich Boy - United Kingdom,0.18
35992,Rich Girl - Belgium,0.42000000000000004
35993,Rich Girl - Canada,1.04
35994,Rich Love (with Seeb) - Belgium,5.349999999999999
35995,Rich Love (with Seeb) - Canada,-7.1949999999999985
35996,Rich Love (with Seeb) - Denmark,17.210000000000008
35997,Rich Love (with Seeb) - France,4.875000000000002
35998,Rich Love (with Seeb) - Ireland,0.8599999999999985
35999,Rich Love (with Seeb) - Italy,3.1350000000000007
36000,Rich Love (with Seeb) - Sweden,9.265000000000002
36001,Rich Love (with Seeb) - United Kingdom,10.184999999999999
36002,Rich MF (feat. Polo G & Lil Durk) - Belgium,0.08
36003,Rich MF (feat. Polo G & Lil Durk) - Canada,-1.445
36004,Rich MF (feat. Polo G & Lil Durk) - Denmark,0.025
36005,Rich MF (feat. Polo G & Lil Durk) - Ireland,0.28
36006,Rich MF (feat. Polo G & Lil Durk) - United Kingdom,0.395
36007,Rich Nigga Problems - Canada,0.525
36008,Rich Nigga Problems - Denmark,0.595
36009,Rich Nigga Problems - Sweden,0.26
36010,Rich Nigga Shit (feat. Young Thug) - Belgium,0.195
36011,Rich Nigga Shit (feat. Young Thug) - Canada,-5.79
36012,Rich Nigga Shit (feat. Young Thug) - Denmark,0.52
36013,Rich Nigga Shit (feat. Young Thug) - France,0.4
36014,Rich Nigga Shit (feat. Young Thug) - Ireland,0.25
36015,Rich Nigga Shit (feat. Young Thug) - Italy,0.42
36016,Rich Nigga Shit (feat. Young Thug) - Sweden,0.34
36017,Rich Nigga Shit (feat. Young Thug) - United Kingdom,-1.055
36018,Rich Nigga Shit (with Juice WRLD) - Canada,-0.39
36019,Rich Nigga Shit (with Juice WRLD) - United Kingdom,0.23
36020,Rich Off Pain (feat. Rod Wave) - Canada,0.21
36021,Rich Sex (feat. Lil Wayne) - Belgium,0.265
36022,Rich Sex (feat. Lil Wayne) - Canada,-2.205
36023,Rich Sex (feat. Lil Wayne) - Ireland,0.27
36024,Rich Sex (feat. Lil Wayne) - United Kingdom,0.47500000000000003
36025,Richard Mille (feat. Lil Tjay) - Italy,-9.730000000000002
36026,Richard Millie Plain - Canada,0.265
36027,Riche comme un Tuche (feat. Dwen) - France,0.165
36028,Richer (feat. Polo G) - Canada,0.32499999999999984
36029,Richer (feat. Polo G) - Ireland,0.43
36030,Richer (feat. Polo G) - United Kingdom,0.445
36031,Rick E Morty - Italy,0.12
36032,Ricordami (feat. Gianni Bismark) - Italy,0.405
36033,Ricordami - Italy,3.725000000000001
36034,Ricordarmi di scordarti - Italy,-2.189999999999999
36035,Ricordi Bui - Italy,0.215
36036,Ridammi indietro il cuore - Italy,-1.685
36037,"Ride & Clutch, Pt. 2 - United Kingdom",-0.9599999999999999
36038,Ride (avec Leto) - France,3.9299999999999993
36039,Ride - Belgium,-4.105000000000002
36040,Ride - Canada,-2.2600000000000002
36041,Ride - France,8.119999999999996
36042,Ride - Ireland,0.25
36043,Ride - Italy,10.100000000000001
36044,Ride - Sweden,0.6900000000000001
36045,Ride - United Kingdom,2.415
36046,Ride Around (feat. Conor Darvid) - Denmark,3.1400000000000015
36047,Ride Around (feat. Conor Darvid) - Sweden,0.085
36048,Ride For You - United Kingdom,0.065
36049,Ride It - Belgium,42.89500000000004
36050,Ride It - Canada,46.15999999999997
36051,Ride It - Denmark,35.44000000000004
36052,Ride It - France,20.7
36053,Ride It - Ireland,7.260000000000001
36054,Ride It - Italy,19.599999999999987
